,kT,norm (bb_1),PhoIndex,norm (po_2),nH
140,0.7450752697008677,0.20169776935156208,2.043001744210296,0.0002603003204256785,0.10855649324695903
141,0.7311974889328522,0.21230305507006839,2.034397042624721,0.00026340853683177236,0.10980968000577196
142,0.7410620520083531,0.17601744945904813,2.0516221469330698,0.0002972470194651807,0.131339248281342
143,0.7914276424317546,0.15975512741000916,2.119549004797791,0.00028252837938499146,0.12483248865605456
144,0.7659185605159675,0.15796797658237313,2.0507235089817804,0.00029249150563791715,0.12333181233114567
145,0.7835035498475065,0.16258297754468382,2.1806505118142154,0.0003026398762978334,0.14281642332929895
146,0.7597844369734379,0.1695671240524062,2.1123452390254025,0.0002995363605901262,0.1344398157173528
147,0.7487277604894065,0.16573118478593313,2.080524426722442,0.0003067446972748711,0.13765441433486433
148,0.7367085850887799,0.21165509711644467,2.0715808321770055,0.00026761126052784367,0.11535955526381352
149,0.8023021148501686,0.12956741414994846,2.1328968335532146,0.00031954281853387336,0.1439880771779972
150,0.7998652815952563,0.13053541154656614,2.1391970351558967,0.000317743392786325,0.13972511616036434
151,0.7691837255310173,0.17517935816636826,2.126404496393906,0.0002944618654691333,0.1391199590498059
152,0.7563770147304507,0.17763226203403068,2.110223587685959,0.0002923296122770129,0.12829855118900535
153,0.7624683709019819,0.164823433746236,2.0865202453869776,0.00029157427337090725,0.13211964882591068
154,0.7632716268248086,0.16723065681681656,2.0964789181414543,0.00029451387199895405,0.12341545221939493
155,0.744663935443986,0.1725800751753622,2.063869934952411,0.00029406358564618764,0.13294909405316493
156,0.7576099094396875,0.18671993699555473,2.0590443337490214,0.0002752864638158731,0.11366814313619823
157,0.7255972567682931,0.21716469055964352,2.010527040095304,0.00026574121826815464,0.10699947654243626
158,0.7410124035830727,0.19886199611267621,2.0176229740559073,0.0002704443428359999,0.1091530251704785
159,0.7069657818356324,0.22577696782288575,2.010103800104538,0.0002760816995569514,0.11112091330579302
160,0.7794958280862957,0.16009452647231037,2.1148518374752907,0.00028523593389447185,0.12903182186436463
161,0.7630048982973865,0.1646032590734677,2.1006878640844837,0.0003012034385366207,0.13866001382700646
162,0.750764570941777,0.16580506490523467,2.0447484636000435,0.00029197184282377125,0.12509158919310442
163,0.7231214710034374,0.22048878031952315,2.0223119533176805,0.00026052125008883424,0.10761197271122304
164,0.742593826574287,0.18296030862789267,2.061025830975577,0.0002866048484245658,0.12491733261423987
165,0.7609449429557442,0.16343579407416442,2.0318179243943693,0.00028567169120779227,0.11849161477748181
166,0.7625267706585009,0.16556745127980294,2.032915397307305,0.00028691981112817543,0.11762009580415417
167,0.7543989401874405,0.16110693268619963,2.0350251860525277,0.0002840218516264363,0.11734209548510433
